# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6c201acad28
# CUDA_DEVICE 0 Tesla C2070
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,dram reads,dram writes
1285339f953aa600,main_71_gpu,5325.95,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,34240,34240,106799,5621,511,0,155384,0,0,0,0,34978,1407868,94343,1260024,0,145464,4112,131584,0,141824983,2977170,6100984,0,5236226,8710416,4458749,0,0,12923796,5627423
1285339f958c6200,memcpyHtoD,1.696,5270,,,,,,,,,,,0,0,8,0
1285339f958de3a0,main_58_gpu,5297.79,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192048,38058,136056,18104,584,0,195676,0,0,2925,0,508412,2600476,172993,1881490,0,150507,4688,150016,0,135339855,3032260,9780000,0,5244418,8875919,4578703,0,0,12913312,5661865
1285339f95dec780,main_62_gpu_red,20.32,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3203,514,3056,0,1,8,256,0,86615,11395,2056,0,1,2080,1,0,0,2850,2
1285339f95df25a0,memcpyDtoHasync,2.24,5327,,,,,,,,,,,0,0,8,0
1285339f95e2ce40,main_71_gpu,5179.52,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32880,32880,112651,5929,539,0,158032,0,0,0,0,41303,1503035,100053,1129788,0,130432,4096,131072,0,142067272,3049036,6127348,0,5236226,8893204,4477840,0,0,12978477,5655196
1285339f9632fa20,memcpyHtoD,1.664,5166,,,,,,,,,,,0,0,8,0
1285339f963474a0,main_58_gpu,5289.44,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191312,37912,136522,18166,586,0,195708,0,0,2925,0,503409,2599741,175517,1875078,0,149969,4688,150016,0,135114889,3030024,9778168,0,5244418,8881454,4572461,0,0,12898249,5649131
1285339f968537e0,main_62_gpu_red,20.544,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87063,11511,2056,0,1,2084,1,0,0,2850,2
1285339f968596e0,memcpyDtoHasync,2.272,5320,,,,,,,,,,,0,0,8,0
1285339f968939e0,main_71_gpu,5269.54,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32624,32624,119114,6270,570,0,152128,0,0,0,0,36667,1478776,98754,1136968,0,131328,4608,147456,0,142054093,2982754,6121028,0,5236226,8969130,4442201,0,0,12736001,5587497
1285339f96dacb40,memcpyHtoD,1.696,5258,,,,,,,,,,,0,0,8,0
1285339f96dc4740,main_58_gpu,5293.92,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136522,18166,586,0,195040,0,0,2920,0,508032,2595440,175477,1880626,0,150307,4680,149760,0,135224326,3030832,9800620,0,5244418,8887860,4579070,0,0,12888101,5659320
1285339f972d1c00,main_62_gpu_red,20.672,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3198,514,3056,0,1,8,256,0,87305,11487,2056,0,1,2080,1,0,0,2856,2
1285339f972d7b80,memcpyDtoHasync,2.272,5325,,,,,,,,,,,0,0,8,0
1285339f97311cc0,main_71_gpu,5214.78,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32704,32704,125802,6622,602,0,157752,0,0,0,0,40609,1419540,95398,1324444,0,152952,4104,131328,0,141459572,3011592,6120472,0,5236226,8880682,4487186,0,0,13000128,5674088
1285339f978240e0,memcpyHtoD,1.664,5231,,,,,,,,,,,0,0,8,0
1285339f9783bf00,main_58_gpu,5285.82,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192456,38139,136273,18135,585,0,195040,0,0,2925,0,507022,2599803,174871,1878284,0,150226,4680,149760,0,135340149,3033124,9818604,0,5244418,8884260,4583920,0,0,12897645,5668637
1285339f97d47420,main_62_gpu_red,20.32,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86686,11469,2056,0,1,2080,5,0,0,2850,10
1285339f97d4d260,memcpyDtoHasync,2.272,5315,,,,,,,,,,,0,0,8,0
1285339f97d88040,main_71_gpu,5240.13,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,34656,34656,106365,5599,509,0,153328,0,0,0,0,41375,1631526,111521,1324444,0,152978,4224,135168,0,143310904,3031062,6106716,0,5236226,8892558,4457298,0,0,12867532,5624647
1285339f982a3940,memcpyHtoD,1.696,5268,,,,,,,,,,,0,0,8,0
1285339f982bbde0,main_58_gpu,5296.35,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191720,37993,136072,18104,584,0,194356,0,0,2925,0,505271,2598095,174995,1878716,0,150306,4688,150016,0,135492659,3041284,9783096,0,5244418,8874775,4581164,0,0,12892014,5662138
1285339f987c9c40,main_62_gpu_red,20.48,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87232,11537,2056,0,1,2080,1,0,0,2850,2
1285339f987cfb00,memcpyDtoHasync,2.24,5327.03,,,,,,,,,,,0,0,8,0
1285339f98809d20,main_71_gpu,5298.27,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32448,32448,106381,5599,509,0,155976,0,0,0,0,37706,1606224,109471,1128120,0,130312,4080,130560,0,146579335,2969372,6111308,0,5236226,8901370,4444017,0,0,12754963,5591531
1285339f98d21ee0,memcpyHtoD,1.696,5254,,,,,,,,,,,0,0,8,0
1285339f98d39ee0,main_58_gpu,5284.7,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192128,38074,136072,18104,584,0,195708,0,0,2920,0,502588,2603807,174158,1865460,0,149230,4688,150016,0,135378433,3028884,9800788,0,5244418,8880917,4583776,0,0,12898916,5666696
1285339f99244fc0,main_62_gpu_red,20.544,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,87303,11439,2056,0,1,2080,1,0,0,2856,2
1285339f9924aec0,memcpyDtoHasync,2.464,5314,,,,,,,,,,,0,0,8,0
1285339f992844a0,main_71_gpu,5263.2,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,34544,34544,107635,5665,515,0,150664,0,0,0,0,35627,1493204,99397,1274112,0,147176,4800,153600,0,141805787,3007818,6119264,0,5236226,8833816,4465988,0,0,12990822,5645989
1285339f997a2d80,memcpyHtoD,1.664,5281,,,,,,,,,,,0,0,8,0
1285339f997ba720,main_58_gpu,5287.14,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136072,18104,584,0,195374,0,0,2930,0,505796,2606209,174474,1875078,0,150009,4672,149504,0,134834415,3029518,9803140,0,5244418,8871627,4582900,0,0,12924824,5669166
1285339f99cc6160,main_62_gpu_red,20.416,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3221,514,3056,0,1,8,256,0,86745,11407,2056,0,1,2080,1,0,0,2850,2
1285339f99ccbfe0,memcpyDtoHasync,2.24,5317,,,,,,,,,,,0,0,8,0
1285339f99d05880,main_71_gpu,5193.09,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,34176,34176,109934,5786,526,0,166320,0,0,0,0,37155,1503550,100910,1121212,0,129528,4064,130048,0,142376540,3046884,6113136,0,5236226,8875583,4469739,0,0,12987062,5646893
1285339f9a200280,memcpyHtoD,1.664,5134,,,,,,,,,,,0,0,8,0
1285339f9a22a5a0,main_58_gpu,5290.91,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191880,38025,136755,18197,587,0,195374,0,0,2925,0,506969,2601784,174487,1875078,0,149969,4672,149504,0,135327138,3029404,9808056,0,5244418,8873693,4582294,0,0,12893445,5662433
1285339f9a736ea0,main_62_gpu_red,20.32,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86186,11411,2056,0,1,2080,1,0,0,2850,2
1285339f9a73cca0,memcpyDtoHasync,2.272,5320,,,,,,,,,,,0,0,8,0
1285339f9a775f80,main_71_gpu,5282.18,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33472,33472,107587,5665,515,0,175216,0,0,0,0,34321,1502127,101227,1167392,0,134816,4120,131840,0,146705742,3031598,6112912,0,5236226,8795408,4471949,0,0,12914668,5646195
1285339f9ac9bbc0,memcpyHtoD,1.696,5311,,,,,,,,,,,0,0,8,0
1285339f9acb3680,main_58_gpu,5291.39,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191552,37960,136506,18166,586,0,195708,0,0,2925,0,504429,2606434,173653,1881058,0,150363,4656,148992,0,135173529,3031276,9819728,0,5244418,8869418,4577941,0,0,12905916,5660567
1285339f9b1c0160,main_62_gpu_red,20.576,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3194,514,3056,0,1,8,256,0,87417,11449,2056,0,1,2080,1,0,0,2856,2
1285339f9b1c60a0,memcpyDtoHasync,2.24,5321,,,,,,,,,,,0,0,8,0
1285339f9b1ff1e0,main_71_gpu,5249.09,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32912,32912,125191,6589,599,0,167816,0,0,0,0,41401,1534045,103311,1198360,0,138360,4184,133888,0,145688574,3044452,6117892,0,5236226,8769709,4478685,0,0,12986707,5659404
1285339f9b71d840,memcpyHtoD,1.696,5281,,,,,,,,,,,0,0,8,0
1285339f9b735120,main_58_gpu,5284.61,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191144,37879,136739,18197,587,0,196042,0,0,2920,0,508883,2606732,172109,1884264,0,150604,4680,149760,0,135005163,3026320,9843092,0,5244418,8874318,4581479,0,0,12904246,5663328
1285339f9bc40180,main_62_gpu_red,20.576,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3196,514,3056,0,1,8,256,0,86590,11618,2056,0,1,2080,1,0,0,2850,2
1285339f9bc460a0,memcpyDtoHasync,2.272,5315,,,,,,,,,,,0,0,8,0
1285339f9bc7f360,main_71_gpu,5282.37,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32624,32624,105947,5577,507,0,169296,0,0,0,0,37750,1626644,111519,1127576,0,130120,4504,144128,0,145764487,3051054,6105060,0,5236226,8842774,4441993,0,0,12745226,5586339
1285339f9c193400,memcpyHtoD,1.664,5239,,,,,,,,,,,0,0,8,0
1285339f9c1aae80,main_58_gpu,5291.94,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,193192,38285,136289,18135,585,0,195660,0,0,2930,0,506912,2602963,175592,1869098,0,149511,4664,149248,0,135444246,3025256,9775248,0,5244418,8873955,4583835,0,0,12904713,5669757
1285339f9c6b7b80,main_62_gpu_red,20.576,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3196,514,3056,0,1,8,256,0,87182,11435,2056,0,1,2080,1,0,0,2850,2
1285339f9c6bdaa0,memcpyDtoHasync,2.272,5322,,,,,,,,,,,0,0,8,0
1285339f9d2dfda0,main_71_gpu,5175.94,12,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,36480,36480,106542,5610,510,0,150072,0,0,0,0,37559,1569958,108549,1322504,0,152704,4272,136704,0,145325843,3063548,6098080,0,5236226,8767329,4443566,0,0,12748756,5595554
1285339f9d7d6b60,memcpyHtoD,1.696,5078,,,,,,,,,,,0,0,8,0
1285339f9d7ef100,main_58_gpu,5292.29,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192208,38090,136273,18135,585,0,195024,0,0,2945,0,511055,2602535,173525,1881490,0,150555,4688,150016,0,134972234,3031978,9772340,0,5244418,8882149,4579576,0,0,12904955,5662103
1285339f9dcfbf60,main_62_gpu_red,20.48,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3198,514,3056,0,1,8,256,0,86302,11413,2056,0,1,2084,2,0,0,2850,4
1285339f9dd01e20,memcpyDtoHasync,2.272,5322,,,,,,,,,,,0,0,8,0
1285339f9dd524a0,main_71_gpu,5252.8,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32624,32624,105529,5555,505,0,159528,0,0,0,0,39597,1543167,104811,1123696,0,129792,4216,134912,0,144500065,2977632,6112228,0,5236226,8797391,4444097,0,0,12746570,5589667
1285339f9e25b500,memcpyHtoD,1.696,5191,,,,,,,,,,,0,0,8,0
1285339f9e2730c0,main_58_gpu,5287.97,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191880,38025,136257,18135,585,0,195708,0,0,2910,0,504793,2605293,170986,1869098,0,149519,4688,150016,0,135015779,3030252,9818964,0,5244418,8881281,4588397,0,0,12912051,5676257
1285339f9e77ee40,main_62_gpu_red,20.416,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3203,514,3056,0,1,8,256,0,87159,11387,2056,0,1,2080,1,0,0,2850,2
1285339f9e784cc0,memcpyDtoHasync,2.272,5317,,,,,,,,,,,0,0,8,0
1285339f9e7d4800,main_71_gpu,5185.28,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32800,32800,112008,5896,536,0,152144,0,0,0,0,38657,1442330,96825,1119272,0,129216,4120,131840,0,142209924,2978622,6109548,0,5236226,8929192,4479883,0,0,13069555,5667238
1285339f9eccd2e0,memcpyHtoD,1.696,5124,,,,,,,,,,,0,0,8,0
1285339f9ece4c60,main_58_gpu,5292.1,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,190816,37814,136305,18135,585,0,195374,0,0,2925,0,507086,2600596,174808,1875078,0,150001,4680,149760,0,135043343,3029368,9829432,0,5244418,8867578,4582519,0,0,12916598,5668837
1285339f9f1f1a00,main_62_gpu_red,20.32,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3198,514,3056,0,1,8,256,0,87064,11441,2056,0,1,2080,1,0,0,2850,2
1285339f9f1f7820,memcpyDtoHasync,2.272,5322,,,,,,,,,,,0,0,8,0
1285339f9f248f60,main_71_gpu,5191.62,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33024,33024,108037,5687,517,0,151536,0,0,0,0,36624,1441120,96051,1158816,0,133872,4296,137472,0,142965879,2969874,6091524,0,5236226,8914129,4487750,0,0,13082800,5677695
1285339f9f743140,memcpyHtoD,1.696,5131,,,,,,,,,,,0,0,8,0
1285339f9f75ab60,main_58_gpu,5281.6,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,190816,37814,136072,18104,584,0,196042,0,0,2940,0,509137,2599592,174198,1878716,0,150306,4672,149504,0,135434205,3033264,9813456,0,5244418,8873722,4581477,0,0,12921979,5665045
1285339f9fc65000,main_62_gpu_red,20.384,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,86825,11501,2056,0,1,2080,6,0,0,2850,9
1285339f9fc6ae60,memcpyDtoHasync,2.272,5312,,,,,,,,,,,0,0,8,0
1285339f9fcb9ea0,main_71_gpu,5188.9,8,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,36480,36480,119966,6314,574,0,153016,0,0,0,0,36186,1434706,95783,1130060,0,130472,4312,137984,0,145602159,3006172,6102052,0,5236226,8833691,4468022,0,0,12888417,5633858
1285339fa01b3840,memcpyHtoD,1.696,5128,,,,,,,,,,,0,0,8,0
1285339fa01cb4e0,main_58_gpu,5291.55,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136289,18135,585,0,195358,0,0,2930,0,510152,2603095,176412,1875078,0,150089,4688,150016,0,135415607,3029656,9800160,0,5244418,8875191,4582452,0,0,12901255,5666160
1285339fa06d8060,main_62_gpu_red,20.256,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,86289,11417,2056,0,1,2080,1,0,0,2850,2
1285339fa06dde60,memcpyDtoHasync,2.24,5322,,,,,,,,,,,0,0,8,0
1285339fa0718100,main_71_gpu,5319.65,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32608,32608,108664,5720,520,0,177880,0,0,0,0,36939,1428435,94339,1127848,0,130250,4560,145920,0,146148030,2960506,6108784,0,5236226,8901748,4466346,0,0,12922205,5638012
1285339fa0c316c0,memcpyHtoD,1.696,5168,,,,,,,,,,,0,0,8,0
1285339fa0c49060,main_58_gpu,5288.77,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192376,38123,135823,18073,583,0,195708,0,0,2935,0,507044,2605161,176792,1872304,0,149768,4688,150016,0,135194443,3025046,9805076,0,5244418,8880234,4577741,0,0,12899102,5657322
1285339fa1155120,main_62_gpu_red,20.384,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,87127,11435,2056,0,1,2080,1,0,0,2850,2
1285339fa115af80,memcpyDtoHasync,2.24,5320,,,,,,,,,,,0,0,8,0
1285339fa1195180,main_71_gpu,5315.14,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,38320,38320,105529,5555,505,0,150944,0,0,0,0,35756,1572331,106205,1141120,0,131776,4104,131328,0,144937035,2978918,6119360,0,5236226,8879460,4458454,0,0,12825147,5615121
1285339fa16ad5a0,memcpyHtoD,1.696,5177,,,,,,,,,,,0,0,8,0
1285339fa16c4f40,main_58_gpu,5287.14,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191144,37879,136755,18197,587,0,195024,0,0,2925,0,503798,2607516,171949,1883832,0,150668,4680,149760,0,135331025,3028162,9824180,0,5244418,8880946,4576426,0,0,12899516,5658888
1285339fa1bd0980,main_62_gpu_red,20.544,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,87575,11375,2056,0,1,2080,1,0,0,2856,2
1285339fa1bd6880,memcpyDtoHasync,2.304,5317,,,,,,,,,,,0,0,8,0
1285339fa1c0fac0,main_71_gpu,5256.9,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32576,32576,119516,6292,572,0,150648,0,0,0,0,35134,1415170,94453,1148028,0,132576,4064,130048,0,143799006,2970154,6114992,0,5236226,8764025,4453339,0,0,12877100,5616267
1285339fa2119d80,memcpyHtoD,1.696,5105,,,,,,,,,,,0,0,8,0
1285339fa21316e0,main_58_gpu,5291.3,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136056,18104,584,0,195040,0,0,2920,0,504763,2600536,175294,1884264,0,150660,4688,150016,0,134900717,3035308,9789712,0,5244418,8876361,4578740,0,0,12910898,5661467
1285339fa263e160,main_62_gpu_red,20.448,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86951,11523,2056,0,1,2084,1,0,0,2850,2
1285339fa2644000,memcpyDtoHasync,2.272,5322,,,,,,,,,,,0,0,8,0
1285339fa267d600,main_71_gpu,5233.54,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,35904,35904,118905,6259,569,0,156584,0,0,0,0,34382,1632700,112633,1152452,0,133168,4592,146944,0,142892430,3005448,6092856,0,5236226,8820296,4450904,0,0,12792676,5603014
1285339fa2b81ac0,memcpyHtoD,1.696,5173,,,,,,,,,,,0,0,8,0
1285339fa2b99320,main_58_gpu,5293.73,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136040,18104,584,0,195040,0,0,2915,0,506728,2599896,175365,1869098,0,149471,4672,149504,0,135431530,3030052,9828496,0,5244418,8880943,4576739,0,0,12910834,5656877
1285339fa30a6740,main_62_gpu_red,20.608,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3198,514,3056,0,1,8,256,0,86800,11487,2056,0,1,2080,1,0,0,2850,2
1285339fa30ac680,memcpyDtoHasync,2.272,5325,,,,,,,,,,,0,0,8,0
1285339fa30e5de0,main_71_gpu,5233.5,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32736,32736,108455,5709,519,0,168704,0,0,0,0,35333,1436742,96020,1112364,0,128400,4600,147200,0,143970333,3053090,6110512,0,5236226,8750435,4458164,0,0,12920902,5622803
1285339fa35eda20,memcpyHtoD,1.696,5188,,,,,,,,,,,0,0,8,0
1285339fa36054a0,main_58_gpu,5298.85,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136506,18166,586,0,195374,0,0,2935,0,511168,2592348,177827,1868666,0,149511,4712,150784,0,135044550,3029784,9839648,0,5244418,8875965,4582593,0,0,12901357,5666476
1285339fa3b13ca0,main_62_gpu_red,20.64,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3198,514,3056,0,1,8,256,0,86638,11445,2056,0,1,2084,1,0,0,2850,2
1285339fa3b19c00,memcpyDtoHasync,2.336,5330,,,,,,,,,,,0,0,8,0
1285339fa3b53c80,main_71_gpu,5310.24,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,38448,38448,106992,5632,512,0,156256,0,0,0,0,35686,1555753,106073,1130060,0,130544,4248,135936,0,143040928,3012878,6098896,0,5236226,8848059,4469743,0,0,12916856,5639966
1285339fa406f960,memcpyHtoD,1.696,5269,,,,,,,,,,,0,0,8,0
1285339fa4087740,main_58_gpu,5294.66,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136056,18104,584,0,195374,0,0,2935,0,507051,2598992,173574,1871872,0,149784,4680,149760,0,135246991,3025326,9819284,0,5244418,8871222,4584124,0,0,12894075,5663243
1285339fa4594ee0,main_62_gpu_red,20.544,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,88151,11452,2056,0,1,2080,1,0,0,2850,2
1285339fa459ae00,memcpyDtoHasync,2.24,5325,,,,,,,,,,,0,0,8,0
1285339fa45d4b40,main_71_gpu,5184.7,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,32496,32496,111799,5885,535,0,176384,0,0,0,0,35088,1482450,99826,1120940,0,129400,4568,146176,0,144569526,3047032,6101872,0,5236226,8783030,4448941,0,0,12804496,5603165
1285339fa4acd360,memcpyHtoD,1.664,5125,,,,,,,,,,,0,0,8,0
1285339fa4af87c0,main_58_gpu,5285.54,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192128,38074,136289,18135,585,0,195390,0,0,2925,0,505663,2593356,175744,1878284,0,150250,4680,149760,0,135344598,3029806,9822452,0,5244418,8874622,4583297,0,0,12893798,5665406
1285339fa5003bc0,main_62_gpu_red,20.416,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,86158,11491,2056,0,1,2080,1,0,0,2850,2
1285339fa5009a40,memcpyDtoHasync,2.24,5315,,,,,,,,,,,0,0,8,0
1285339fa5043120,main_71_gpu,5166.62,7,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,34976,34976,124982,6578,598,0,156568,0,0,0,0,34598,1580473,106697,1125364,0,129920,4208,134656,0,142002261,3072484,6099244,0,5236226,8843850,4492566,0,0,13072369,5686868
1285339fa5537180,memcpyHtoD,1.664,5106,,,,,,,,,,,0,0,8,0
1285339fa554ec00,main_58_gpu,5292.9,9,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136024,18104,584,0,195374,0,0,2925,0,505139,2606492,171680,1881922,0,150515,4672,149504,0,135350858,3033136,9766212,0,5244418,8870675,4580757,0,0,12879283,5659399
1285339fa5a5bcc0,main_62_gpu_red,20.384,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3198,514,3056,0,1,8,256,0,87872,11449,2056,0,1,2080,1,0,0,2850,2
1285339fa5a61b20,memcpyDtoHasync,2.272,5243,,,,,,,,,,,0,0,8,0
1285339fa5a9af00,main_71_gpu,5284.45,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,34848,34848,105963,5577,507,0,151256,0,0,0,0,34649,1488872,98001,1189784,0,137368,4112,131584,0,141970475,2977480,6112284,0,5236226,8948226,4455746,0,0,12869429,5623022
1285339fa5fabac0,memcpyHtoD,1.696,5224,,,,,,,,,,,0,0,8,0
1285339fa5fc3500,main_58_gpu,5297.12,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192376,38123,136739,18197,587,0,195056,0,0,2935,0,507888,2597430,175095,1875078,0,149993,4688,150016,0,135361421,3030350,9799400,0,5244418,8866523,4579433,0,0,12905379,5663652
1285339fa64d1640,main_62_gpu_red,20.48,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,87255,11429,2056,0,1,2080,1,0,0,2850,2
1285339fa64d7520,memcpyDtoHasync,2.24,5327,,,,,,,,,,,0,0,8,0
1285339fa6510bc0,main_71_gpu,5271.07,6,1,16,512,1,32,8,1,0,8,10,0,-1,,0,0,0,33712,33712,113471,5973,543,0,177864,0,0,0,0,35614,1487053,99936,1209420,0,139608,4024,128768,0,141650693,2968294,6107836,0,5236226,8889396,4488654,0,0,13077797,5677642
1285339fa6a1e480,memcpyHtoD,1.696,5210,,,,,,,,,,,0,0,8,0
1285339fa6a36100,main_58_gpu,5284.13,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192296,38107,135823,18073,583,0,195708,0,0,2925,0,505375,2603508,175016,1874646,0,149937,4672,149504,0,135099583,3030248,9764360,0,5244418,8872208,4585672,0,0,12895089,5669969
1285339fa6f40f60,main_62_gpu_red,20.448,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3198,514,3056,0,1,8,256,0,87431,11367,2056,0,1,2080,1,0,0,2850,2
